Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,PC1,PC2
2142,CA-2014-159520,2014-06-06,6/11/2014,Standard Class,GT-14635,Grant Thornton,Corporate,United States,Long Beach,New York,11561,East,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",991.764,3,0.4,-347.1174,-0.6866070376752378,1.2047535763820822
2143,CA-2016-155481,2016-09-01,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",30.48,6,0.2,9.906,-0.028918204863793283,0.725025333392712
2144,CA-2016-155481,2016-09-01,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,23.988,2,0.4,-4.7976,-0.8576001440594848,0.297104920764016
2145,CA-2016-155481,2016-09-01,9/5/2016,Standard Class,DK-13225,Dean Katz,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,16.688,7,0.2,5.4236,0.07402513217100622,1.007454847563516
2146,US-2016-152051,2016-06-25,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",422.058,3,0.3,-18.0882,-0.22313131644263315,0.38289993345587503
2147,US-2016-152051,2016-06-25,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,38.088,4,0.7,-27.9312,-1.041234960837843,1.9325887897600857
2148,US-2016-152051,2016-06-25,6/29/2016,Standard Class,TS-21160,Theresa Swint,Corporate,United States,York,Pennsylvania,17403,East,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",254.352,6,0.2,-50.8704,0.032145039102326946,0.8540457293410088
2149,CA-2014-141607,2014-12-12,12/17/2014,Standard Class,WB-21850,William Brown,Consumer,United States,Concord,California,94521,West,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,0.0,4.331,-0.41795430418313595,-1.3795620540286215
2150,CA-2017-102771,2017-03-31,4/5/2017,Standard Class,DO-13435,Denny Ordway,Consumer,United States,New York City,New York,10035,East,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,84.95,5,0.0,22.087,0.1936153504769131,-0.24574290325842885
2151,US-2017-139969,2017-11-19,11/26/2017,Standard Class,AF-10870,Art Ferguson,Consumer,United States,College Station,Texas,77840,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,233.058,3,0.3,-53.2704,-0.5166971149809125,0.346125057802811
2152,CA-2014-167360,2014-11-24,11/29/2014,Second Class,RB-19435,Richard Bierner,Consumer,United States,Saint Louis,Missouri,63116,Central,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,111.79,7,0.0,43.5981,0.5409641419098167,0.3127347034986462
2153,CA-2015-123505,2015-11-22,11/26/2015,Standard Class,AR-10540,Andy Reiter,Consumer,United States,Quincy,Massachusetts,2169,East,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94,3,0.0,7.0218,-0.18026527609718127,-0.8247007127964744
2154,CA-2016-117282,2016-07-14,7/18/2016,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10009,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,14.16,2,0.2,5.133,-0.5780197114440352,-0.4107654526856892
2155,US-2016-120460,2016-04-30,5/5/2016,Standard Class,BF-11170,Ben Ferrer,Home Office,United States,Dallas,Texas,75081,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,3,0.6,-10.1736,-1.006282899569483,1.2807704798344057
2156,CA-2016-111115,2016-07-25,7/27/2016,Second Class,LB-16735,Larry Blacks,Consumer,United States,Los Angeles,California,90032,West,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,21.48,6,0.0,10.74,0.22606363302072977,0.02503271115046291
2157,CA-2014-124646,2014-06-22,6/24/2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001097,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3,0.0,0.0,0.30272641179040827,-0.6485093040707438
2158,CA-2014-124646,2014-06-22,6/24/2014,First Class,DV-13465,Dianna Vittorini,Consumer,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,161.94,3,0.0,9.7164,-0.02096417152207088,-0.7755197219566491
2159,CA-2017-148166,2017-10-21,10/26/2017,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.856,4,0.2,2.0088,-0.3234971666708083,0.16016502265133611
2160,CA-2016-159737,2016-09-03,9/9/2016,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,60610,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,0.8,-14.9736,-1.2959005808783228,1.9760947014060515
2161,CA-2016-141019,2016-05-14,5/14/2016,Same Day,LH-17155,Logan Haushalter,Consumer,United States,Cincinnati,Ohio,45231,East,FUR-FU-10002937,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",79.384,1,0.2,29.769,-0.571472914745729,-0.6920126477920456
2162,CA-2016-101938,2016-01-07,1/12/2016,Standard Class,DW-13480,Dianna Wilson,Home Office,United States,Oakland,California,94601,West,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,34.58,1,0.0,10.0282,-0.41102559474693545,-1.3873686994401646
2163,CA-2017-166296,2017-03-13,3/19/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Manteca,California,95336,West,OFF-PA-10004359,Office Supplies,Paper,Multicolor Computer Printout Paper,314.55,3,0.0,150.984,0.5318730546389537,-0.8399688754074901
2164,CA-2016-154018,2016-10-13,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976,3,0.2,23.997,-0.21193613784316417,-0.08077562269590066
2165,CA-2016-154018,2016-10-13,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,8.288,2,0.2,3.0044,-0.590037989945985,-0.4110441982417088
2166,CA-2016-154018,2016-10-13,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",139.92,5,0.6,-150.414,-1.0181324799273443,2.0058277385703693
2167,CA-2016-154018,2016-10-13,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-AR-10002067,Office Supplies,Art,Newell 334,15.872,1,0.2,1.1904,-0.7170085089703386,-0.6903933738814234
2168,CA-2016-154018,2016-10-13,10/19/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041,Central,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,6.286,7,0.8,-11.0005,-0.7684895795409085,3.105960762435578
2169,CA-2017-117870,2017-01-27,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,OFF-AR-10004078,Office Supplies,Art,Newell 312,14.016,3,0.2,1.752,-0.45790446672262475,-0.12447986298545977
2170,CA-2017-117870,2017-01-27,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,71.976,3,0.2,-8.997,-0.4281441952238016,-0.09523580178574773
2171,CA-2017-117870,2017-01-27,1/30/2017,Second Class,JH-15820,John Huston,Consumer,United States,Kent,Ohio,44240,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,-0.7032737146824435,0.6285230493143087
2172,US-2017-137491,2017-11-19,11/25/2017,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,San Angelo,Texas,76903,Central,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",305.312,2,0.3,-8.7232,-0.4471786154655711,0.05072810714070976
2173,CA-2014-152296,2014-08-01,8/3/2014,First Class,IL-15100,Ivan Liston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,19.752,3,0.2,6.9132,-0.4375410028417213,-0.12677838841862765
2174,CA-2016-112025,2016-07-30,8/4/2016,Standard Class,LS-16975,Lindsay Shagiari,Home Office,United States,Houston,Texas,77070,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,9.264,3,0.8,-13.896,-1.2924145529377165,1.975355338562657
2175,CA-2015-132507,2015-07-30,8/3/2015,Second Class,CC-12610,Corey Catlett,Corporate,United States,Houston,Texas,77041,Central,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,61.792,4,0.2,6.1792,-0.2664687988727457,0.17205746212576112
2176,CA-2016-125738,2016-10-15,10/21/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2,0.0,21.0128,-0.23910543277561883,-1.109132626063093
2177,CA-2016-125738,2016-10-15,10/21/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10003001,Office Supplies,Paper,Xerox 1986,60.12,9,0.0,28.8576,0.7058235547294333,0.8739850067406952
2178,CA-2016-125738,2016-10-15,10/21/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",41.72,5,0.2,13.0375,-0.13827618581403334,0.44282986275782704
2179,CA-2016-125738,2016-10-15,10/21/2016,Standard Class,PB-18805,Patrick Bzostek,Home Office,United States,Salt Lake City,Utah,84106,West,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",71.6,8,0.0,32.936,0.5993628907666189,0.5910836299578682
2180,CA-2016-128818,2016-05-07,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",85.232,7,0.2,30.8966,0.21606585775272685,1.0101866304286098
2181,CA-2016-128818,2016-05-07,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,44.4,3,0.0,22.2,-0.10738059335895336,-0.8270551074107918
2182,CA-2016-128818,2016-05-07,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,442.764,4,0.1,59.0352,0.40571024351417084,-0.08682222622797402
2183,CA-2016-128818,2016-05-07,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,3999.95,5,0.0,1159.9855,7.419401796687692,0.17474490440762735
2184,CA-2016-128818,2016-05-07,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,199.95,5,0.0,21.9945,0.31208133495410567,-0.20543237997747665
2185,CA-2016-128818,2016-05-07,5/11/2016,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,New York City,New York,10009,East,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,63.68,8,0.0,28.0192,0.577428549335402,0.5924142012721706
2186,CA-2017-124576,2017-08-01,8/4/2017,Second Class,HK-14890,Heather Kirkland,Corporate,United States,Salinas,California,93905,West,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,54.896,2,0.2,18.5274,-0.49848509621137393,-0.4076868939619076
2187,CA-2016-101378,2016-07-14,7/14/2016,Same Day,RH-19600,Rob Haberlin,Consumer,United States,Huntsville,Alabama,35810,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25,-0.29483571116499196,-1.103487758351079
2188,CA-2017-143063,2017-08-10,8/15/2017,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,70.08,6,0.0,35.04,0.3442321799473685,0.021765455586363894
2189,CA-2017-143063,2017-08-10,8/15/2017,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,FUR-FU-10003708,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",121.3,2,0.0,25.473,-0.1485559346907411,-1.0863971115070934
2190,CA-2017-143063,2017-08-10,8/15/2017,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Columbus,Indiana,47201,Central,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,1454.49,9,0.0,378.1674,3.1227688060610297,1.0704305568910302
2191,CA-2016-118913,2016-06-25,6/29/2016,Standard Class,AS-10240,Alan Shonely,Consumer,United States,Los Angeles,California,90049,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,60.81,3,0.0,17.0268,-0.10491433330930891,-0.8169986758498756
2192,CA-2016-128412,2016-12-10,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,153.552,3,0.2,51.8238,-0.17374184553621974,-0.11743062382073044
2193,CA-2016-128412,2016-12-10,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,65.34,3,0.0,22.869,-0.08389040902017417,-0.8202871935994996
2194,CA-2016-128412,2016-12-10,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,123.92,4,0.0,55.764,0.19835562671792956,-0.5437168915866767
2195,CA-2016-128412,2016-12-10,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,35.1,3,0.0,12.285,-0.14472521512411188,-0.8220380098417601
2196,CA-2016-128412,2016-12-10,12/17/2016,Standard Class,AP-10915,Arthur Prichep,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,44.75,5,0.0,8.5025,0.1141021727592052,-0.24847536464059872
2197,CA-2016-136483,2016-12-01,12/6/2016,Standard Class,AG-10390,Allen Goldenen,Consumer,United States,Knoxville,Tennessee,37918,South,OFF-AR-10000940,Office Supplies,Art,Newell 343,4.704,2,0.2,0.4116,-0.600993049994112,-0.41013525512088855
2198,CA-2014-163013,2014-11-28,12/4/2014,Standard Class,BF-11080,Bart Folk,Consumer,United States,Montgomery,Alabama,36116,South,OFF-AR-10001954,Office Supplies,Art,Newell 331,14.67,3,0.0,3.9609,-0.18910879858302818,-0.8222418761842122
2199,CA-2015-135363,2015-03-28,4/2/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10003177,Office Supplies,Paper,Xerox 1999,15.552,3,0.2,5.4432,-0.44599028146726827,-0.12702155734116383
2200,CA-2015-135363,2015-03-28,4/2/2015,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.232,1,0.2,1.7004,-0.7265660917947614,-0.694541259060691
2201,US-2014-165659,2014-06-01,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,FUR-FU-10001935,Furniture,Furnishings,3M Hangers With Command Adhesive,22.2,6,0.0,9.102,0.22222362671780657,0.026650970276436706
2202,US-2014-165659,2014-06-01,6/6/2014,Standard Class,LT-17110,Liz Thompson,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,881.93,7,0.0,229.3018,1.8556706659818785,0.4272646450601352
2203,CA-2015-138002,2015-09-06,9/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,OFF-BI-10002160,Office Supplies,Binders,Acco Hanging Data Binders,6.096,2,0.2,2.1336,-0.594737594325674,-0.411084689701922
2204,CA-2015-138002,2015-09-06,9/12/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Seattle,Washington,98103,West,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82,3,0.0,74.8098,0.19202302622809422,-0.8193647211714055
2205,CA-2015-128860,2015-06-29,7/5/2015,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Lancaster,Pennsylvania,17602,East,FUR-FU-10001473,Furniture,Furnishings,"Eldon Executive Woodline II Desk Accessories, Mahogany",20.104,1,0.2,1.7591,-0.7110481428972816,-0.6893871761135076
2206,CA-2016-164350,2016-09-10,9/12/2016,Second Class,CG-12040,Catherine Glotzbach,Home Office,United States,Bristol,Tennessee,37620,South,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",67.56,3,0.2,8.445,-0.3838983518568018,-0.11133027969671988
2207,US-2014-103905,2014-07-14,7/20/2014,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,29.932,7,0.8,-46.3946,-0.8431147688208367,3.143757983001169
2208,US-2014-103905,2014-07-14,7/20/2014,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Aurora,Illinois,60505,Central,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,38.272,4,0.2,3.8272,-0.2973317909664222,0.165790822304104
2209,CA-2015-129854,2015-08-22,8/26/2015,Standard Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,16.52,4,0.0,7.5992,-0.04729409817286086,-0.5411139337040028
2210,CA-2014-125556,2014-11-14,11/16/2014,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,832.93,7,0.0,233.2204,1.816048300727415,0.40685297248037133
2211,CA-2014-125556,2014-11-14,11/16/2014,Second Class,ML-17410,Maris LaWare,Consumer,United States,Fairfield,Connecticut,6824,East,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,43.8,10,0.0,21.024,0.7967799380732182,1.1583255424683794
2212,CA-2016-162313,2016-11-27,11/30/2016,First Class,VB-21745,Victoria Brennan,Corporate,United States,Lincoln Park,Michigan,48146,Central,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,167.292,6,0.1,29.7408,0.2987951709528127,0.4082701174694203
2213,CA-2017-107874,2017-11-21,11/25/2017,Standard Class,SW-20275,Scott Williamson,Consumer,United States,New York City,New York,10035,East,FUR-FU-10003535,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,27.42,1,0.0,11.2422,-0.41502058236658945,-1.390886340668361
